https://www.bitget.com/api-doc/contract/market/Get-History-Candle-Data
Unix,Date,Symbol,Open,High,Low,Close,Volume,Volume Base Asset,tradecount
0,0,bitgetBTCUSDT,65890.1,66039.9,65890.1,65977.2,22054499.4105,334.338,0
0,0,bitgetBTCUSDT,65994.3,65994.3,65884.4,65890.1,30745221.868,466.475,0
0,0,bitgetBTCUSDT,66007.6,66041.3,65961.4,65994.3,13780165.0161,208.802,0
0,0,bitgetBTCUSDT,65945,66014.4,65893.9,66007.6,24826363.7384,376.443,0
0,0,bitgetBTCUSDT,66011.9,66039.2,65929.7,65945,29457161.5793,446.481,0
0,0,bitgetBTCUSDT,66163,66218.2,65862,66011.9,93492124.5284,1417,0
0,0,bitgetBTCUSDT,66125.9,66353.1,66015.9,66163,76257085.4478,1152.021,0
0,0,bitgetBTCUSDT,66095.3,66619.9,65988.7,66125.9,409533478.265,6179.542,0
0,0,bitgetBTCUSDT,65700.3,66095.3,65697.2,66095.3,72527747.9384,1099.645,0
0,0,bitgetBTCUSDT,65735,65814.2,65700,65700.3,60232346.9017,915.697,0
0,0,bitgetBTCUSDT,65740.2,65741.2,65654,65735,32472186.1111,494.279,0
0,0,bitgetBTCUSDT,65873.3,65950,65698.8,65740.2,201795701.2373,3064.729,0
0,0,bitgetBTCUSDT,65616.5,65887.2,65579.7,65873.3,137872666.5135,2096.64,0
0,0,bitgetBTCUSDT,65499.2,65633,65452.2,65616.5,30227870.6475,461.116,0
0,0,bitgetBTCUSDT,65442.2,65534.4,65370.5,65499.2,43478968.9251,664.06,0
0,0,bitgetBTCUSDT,65641.8,65655.6,65406.8,65442.2,92992694.453,1418.702,0
0,0,bitgetBTCUSDT,65318.1,65659.7,65269,65641.8,144880379.2373,2215.458,0
0,0,bitgetBTCUSDT,65489.6,65500,65311.1,65318.1,54861298.6218,838.346,0
0,0,bitgetBTCUSDT,65429.9,65508.2,65311.2,65489.6,48841075.2968,746.632,0
0,0,bitgetBTCUSDT,65236,65435.8,65202.1,65429.9,39861995.8111,610.313,0
0,0,bitgetBTCUSDT,65117.3,65280,65052.7,65236,124799176.7874,1915.593,0
0,0,bitgetBTCUSDT,65388.8,65410.7,65095.9,65117.3,99526566.5107,1526.297,0
0,0,bitgetBTCUSDT,65493.4,65522,65295.8,65388.8,108426695.2164,1657.392,0
0,0,bitgetBTCUSDT,65494.7,65726.3,65414.7,65493.4,213984602.5866,3262.298,0
0,0,bitgetBTCUSDT,65387.8,65532,65352.9,65494.7,103221616.0707,1577.142,0
0,0,bitgetBTCUSDT,65274.6,65413.3,65032.8,65387.8,286326361.3394,4392.784,0
0,0,bitgetBTCUSDT,65262.6,65567.9,65165.7,65274.6,275639195.6282,4217.328,0
0,0,bitgetBTCUSDT,65294.8,65506.9,65156,65262.6,408877029.4614,6256.907,0
0,0,bitgetBTCUSDT,65812.3,65942.9,65257.4,65294.8,374158728.8985,5694.731,0
0,0,bitgetBTCUSDT,66363.1,66496.3,65419.9,65812.3,557997290.9228,8456.258,0
0,0,bitgetBTCUSDT,67065.7,67155.6,66969.9,67008.9,67957304.0823,1013.106,0
0,0,bitgetBTCUSDT,66795.1,67065.7,66795.1,67065.7,132470179.8868,1980.278,0
0,0,bitgetBTCUSDT,67157.1,67157.6,66795.1,66795.1,118277562.5326,1766.214,0
0,0,bitgetBTCUSDT,66886,67170.8,66785.2,67157.1,116314612.9941,1735.833,0
0,0,bitgetBTCUSDT,66980,67021,66820,66886,48263979.4681,721.287,0
0,0,bitgetBTCUSDT,66917.5,67010,66782.7,66980,85231386.3726,1274.534,0
0,0,bitgetBTCUSDT,67097.8,67097.8,66890.1,66917.5,51016563.6405,761.264,0
0,0,bitgetBTCUSDT,66952.6,67109.7,66757.2,67097.8,110026776.5018,1644.624,0
0,0,bitgetBTCUSDT,67087.7,67196.1,66843.1,66952.6,192012987.7164,2865.488,0
0,0,bitgetBTCUSDT,67249.4,67250.5,67070,67087.7,114406112.8042,1702.98,0
0,0,bitgetBTCUSDT,67138.3,67273,67110.1,67249.4,91701073.4037,1364.245,0
0,0,bitgetBTCUSDT,67063.3,67181.2,66706.7,67138.3,294050786.4278,4392.285,0
0,0,bitgetBTCUSDT,67207,67251.3,66831.4,67063.3,384053582.9958,5728.339,0
0,0,bitgetBTCUSDT,67365.3,67416.1,67151.7,67207,320325036.6452,4760.951,0
0,0,bitgetBTCUSDT,67516.9,67522.7,67310,67365.3,91341220.0879,1355.375,0
0,0,bitgetBTCUSDT,67490.6,67646.1,67480,67516.9,59061719.9542,874.398,0
0,0,bitgetBTCUSDT,67586.8,67586.9,67482.8,67490.6,39513236.746,585.097,0
0,0,bitgetBTCUSDT,67435.1,67611.7,67413.5,67586.8,101319175.5606,1500.333,0
0,0,bitgetBTCUSDT,67337.7,67475.4,67242.4,67435.1,151052613.7997,2242.77,0
0,0,bitgetBTCUSDT,67545.8,67628.7,67317.4,67337.7,236014658.2073,3497.455,0
0,0,bitgetBTCUSDT,67671.5,67718.6,67488.2,67545.8,94341907.4719,1396.369,0
0,0,bitgetBTCUSDT,67817.7,67817.7,67529.7,67671.5,80606794.3429,1191.141,0
0,0,bitgetBTCUSDT,67758.2,67817.7,67709,67817.7,50242836.5128,741.287,0
0,0,bitgetBTCUSDT,67678.4,67797.7,67528.7,67758.2,133723710.1278,1975.341,0
0,0,bitgetBTCUSDT,67697.8,67742.9,67280,67678.4,196872448.6331,2913.799,0
0,0,bitgetBTCUSDT,67696.2,67741.9,67572.6,67697.8,71687044.1639,1059.229,0
0,0,bitgetBTCUSDT,67910.2,67912.6,67516.6,67696.2,191292658.6988,2827.52,0
0,0,bitgetBTCUSDT,67894.6,67969.9,67850.1,67910.2,58170250.7207,856.369,0
0,0,bitgetBTCUSDT,67796.9,67896.7,67643.6,67894.6,103865582.592,1532.773,0
0,0,bitgetBTCUSDT,67859.9,67893.6,67706.9,67796.9,83313468.393,1228.99,0
0,0,bitgetBTCUSDT,67900.2,67999.7,67817.4,67859.9,58430764.8685,860.546,0
0,0,bitgetBTCUSDT,68010.6,68050,67883.3,67900.2,91221261.3433,1342.203,0
0,0,bitgetBTCUSDT,68079,68105,67991.8,68010.6,91429074.327,1343.377,0
0,0,bitgetBTCUSDT,67932.5,68094.8,67632.9,68079,166412706.3812,2450.549,0
0,0,bitgetBTCUSDT,68043.6,68191.1,67584.1,67932.5,280876177.5595,4135.539,0
0,0,bitgetBTCUSDT,68444.9,68444.9,67905.4,68043.6,148025708.0649,2173.334,0
0,0,bitgetBTCUSDT,68327.9,68456.6,68292.7,68444.9,32454410.3794,474.707,0
0,0,bitgetBTCUSDT,68442.3,68449.4,68312.6,68327.9,44519233.6676,651.04,0
0,0,bitgetBTCUSDT,68313,68480,68143.1,68442.3,120346615.3323,1761.158,0
0,0,bitgetBTCUSDT,68238.8,68380.5,68164.9,68313,102113805.1022,1495.954,0
0,0,bitgetBTCUSDT,68063.1,68310,68030.3,68238.8,158773963.3753,2327.243,0
0,0,bitgetBTCUSDT,68141.8,68149.4,67961,68063.1,135095586.7053,1985.054,0
0,0,bitgetBTCUSDT,68540.7,68540.8,67864.1,68141.8,501349173.7631,7355.828,0
0,0,bitgetBTCUSDT,68704.2,68903.4,68511.7,68540.7,255686522.8848,3722.052,0
0,0,bitgetBTCUSDT,69353.9,69423.3,68450,68704.2,379816081.8711,5520.947,0
0,0,bitgetBTCUSDT,69428.6,69466.9,69351.9,69353.9,20470093.2572,294.937,0
0,0,bitgetBTCUSDT,69487,69511.4,69378.3,69428.6,29702418.8578,427.835,0
0,0,bitgetBTCUSDT,69396.4,69487,69362,69487,30153166.3629,434.486,0
0,0,bitgetBTCUSDT,69417.6,69455.6,69380.6,69396.4,22012215.6761,317.096,0
0,0,bitgetBTCUSDT,69465.9,69524.9,69388.1,69417.6,30530492.2439,439.7,0
0,0,bitgetBTCUSDT,69510.7,69548.1,69465.7,69465.9,12501782.8015,179.827,0
0,0,bitgetBTCUSDT,69517.2,69565.5,69475.6,69510.7,23627289.7711,339.821,0
0,0,bitgetBTCUSDT,69516.5,69550.4,69466.8,69517.2,12804876.8258,184.236,0
0,0,bitgetBTCUSDT,69462.5,69516.5,69400,69516.5,43055078.757,620.002,0
0,0,bitgetBTCUSDT,69428.3,69534.4,69377,69462.5,32545307.4385,468.502,0
0,0,bitgetBTCUSDT,69478.4,69540.6,69428.3,69428.3,18590683.655,267.507,0
0,0,bitgetBTCUSDT,69417.4,69480.5,69410,69478.4,22064245.4213,317.79,0
0,0,bitgetBTCUSDT,69529.7,69529.8,69396.8,69417.4,44497452.5497,640.848,0
0,0,bitgetBTCUSDT,69526.6,69541.3,69465,69529.7,14077235.8891,202.54,0
0,0,bitgetBTCUSDT,69565.2,69583.5,69450,69526.6,23776330.4328,342.094,0
0,0,bitgetBTCUSDT,69580.2,69594.1,69551.8,69565.2,6073535.6862,87.297,0
0,0,bitgetBTCUSDT,69543.2,69580.2,69516.2,69580.2,13019740.0818,187.228,0
0,0,bitgetBTCUSDT,69656,69661.9,69510.2,69543.2,26292909.6127,377.954,0
0,0,bitgetBTCUSDT,69595.6,69671.2,69585.1,69656,10488785.4161,150.642,0
0,0,bitgetBTCUSDT,69563.3,69659.1,69550,69595.6,18214259.962,261.658,0
0,0,bitgetBTCUSDT,69575.2,69653.1,69557,69563.3,74725199.4792,1073.76,0
0,0,bitgetBTCUSDT,69354.3,69575.2,69325,69575.2,60216552.9269,866.783,0
0,0,bitgetBTCUSDT,69478.4,69517.2,69313.3,69354.3,226053180.5161,3257.397,0
0,0,bitgetBTCUSDT,69689.6,69689.6,69363.5,69478.4,146180925.6196,2104.514,0
0,0,bitgetBTCUSDT,69745.7,69745.7,69651.3,69689.6,61379413.9547,880.595,0
0,0,bitgetBTCUSDT,69649,69750,69565.1,69745.7,42573662.62,611.04,0
0,0,bitgetBTCUSDT,69838.5,69838.6,69483.7,69649,203487412.2586,2923.916,0
0,0,bitgetBTCUSDT,69882.2,69917,69836.7,69838.5,31403530.2487,449.312,0
0,0,bitgetBTCUSDT,69850.1,69906.5,69708.1,69882.2,63354060.2281,907.564,0
0,0,bitgetBTCUSDT,70056.5,70092.2,69838.9,69850.1,65446612.2648,935.781,0
0,0,bitgetBTCUSDT,70012.7,70105.1,69851.1,70056.5,117023932.5136,1672.048,0
0,0,bitgetBTCUSDT,69847.5,70048.3,69846.7,70012.7,67746053.6919,967.949,0
0,0,bitgetBTCUSDT,69847.8,69903.5,69802.3,69847.5,20450264.2219,292.797,0
0,0,bitgetBTCUSDT,69857.6,69963.1,69771,69847.8,126222135.5245,1806.377,0
0,0,bitgetBTCUSDT,69954.4,69956.3,69730.9,69857.6,61642830.4894,882.799,0
0,0,bitgetBTCUSDT,69961,70009.4,69930.7,69954.4,44976676.7128,642.833,0
0,0,bitgetBTCUSDT,69792.6,70002.8,69712.5,69961,108222642.0462,1548.833,0
0,0,bitgetBTCUSDT,69861.9,69984.5,69694,69792.6,128934727.8893,1846.638,0
0,0,bitgetBTCUSDT,70026.8,70075.8,69833.5,69861.9,377703162.2859,5400.577,0
0,0,bitgetBTCUSDT,69978.7,70164.4,69962.8,70026.8,269735951.1691,3850.134,0
0,0,bitgetBTCUSDT,69860,70029.4,69810.8,69978.7,185067204.5412,2646.355,0
